t_ns,signal,voltage,value
130665000,STEP_PHASE_TurnaroundToHost_Read,3.550,7.000
130665000,SWDIO,3.100,
130670000,SWCLK,0.000,
130675000,SWCLK,3.300,
130680000,SWCLK,0.000,
130680000,STEP_PHASE_CollectRequest,3.550,2.000
130680000,SWDIO,3.300,
130680000,SWDIO,0.000,
130685000,SWCLK,3.300,
130685000,SWDIO_SAMPLE_T,3.420,0.000
130690000,SWCLK,0.000,
130695000,SWCLK,3.300,
130695000,SWDIO_SAMPLE_T,3.420,0.000
130700000,SWCLK,0.000,
130705000,SWCLK,3.300,
130705000,SWDIO_SAMPLE_T,3.420,0.000
130710000,SWCLK,0.000,
130715000,SWCLK,3.300,
130715000,SWDIO_SAMPLE_T,3.420,0.000
130720000,SWCLK,0.000,
130725000,SWCLK,3.300,
130725000,SWDIO_SAMPLE_T,3.420,0.000
130730000,SWCLK,0.000,
130735000,SWCLK,3.300,
130735000,SWDIO_SAMPLE_T,3.420,0.000
130740000,SWCLK,0.000,
130745000,SWCLK,3.300,
130745000,SWDIO_SAMPLE_T,3.420,0.000
130750000,SWCLK,0.000,
130755000,SWCLK,3.300,
130755000,SWDIO_SAMPLE_T,3.420,0.000
130760000,SWCLK,0.000,
130760000,SWDIO,3.300,
130760000,SWDIO,0.000,
130765000,SWCLK,3.300,
130765000,SWDIO_SAMPLE_T,3.420,0.000
130770000,SWCLK,0.000,
130775000,SWCLK,3.300,
130775000,SWDIO_SAMPLE_T,3.420,0.000
130780000,SWCLK,0.000,
130780000,SWDIO,3.300,
130785000,SWCLK,3.300,
130785000,SWDIO_SAMPLE_T,3.420,1.000
130790000,SWCLK,0.000,
130790000,SWDIO,0.000,
130795000,SWCLK,3.300,
130795000,SWDIO_SAMPLE_T,3.420,2.000
130800000,SWCLK,0.000,
130800000,SWDIO,3.300,
130805000,SWCLK,3.300,
130805000,SWDIO_SAMPLE_T,3.420,3.000
130810000,SWCLK,0.000,
130815000,SWCLK,3.300,
130815000,SWDIO_SAMPLE_T,3.420,4.000
130820000,SWCLK,0.000,
130825000,SWCLK,3.300,
130825000,SWDIO_SAMPLE_T,3.420,5.000
130830000,SWCLK,0.000,
130835000,SWCLK,3.300,
130835000,SWDIO_SAMPLE_T,3.420,6.000
130840000,SWCLK,0.000,
130840000,SWDIO,0.000,
130845000,SWCLK,3.300,
130845000,SWDIO_SAMPLE_T,3.420,7.000
130850000,SWCLK,0.000,
130850000,SWDIO,3.300,
130855000,SWCLK,3.300,
130855000,SWDIO_SAMPLE_T,3.420,8.000
130860000,SWCLK,0.000,
130860000,SWDIO,3.100,
130865000,SWCLK,3.300,
130865000,STEP_PHASE_SendAck_Read,3.550,3.000
130865000,SWDIO,3.200,
130870000,SWCLK,0.000,
130870000,SWDIO_SAMPLE_H,3.420,1.000
130875000,SWCLK,3.300,
130875000,SWDIO,0.100,
130880000,SWCLK,0.000,
130880000,SWDIO_SAMPLE_H,3.420,2.000
130885000,SWCLK,3.300,
130890000,SWCLK,0.000,
130890000,SWDIO_SAMPLE_H,3.420,3.000
130895000,SWCLK,3.300,
130895000,STEP_PHASE_SendData_Read,3.550,5.000
130900000,SWCLK,0.000,
130900000,SWDIO_SAMPLE_H,3.420,1.000
130905000,SWCLK,3.300,
130910000,SWCLK,0.000,
130910000,SWDIO_SAMPLE_H,3.420,2.000
130915000,SWCLK,3.300,
130920000,SWCLK,0.000,
130920000,SWDIO_SAMPLE_H,3.420,3.000
130925000,SWCLK,3.300,
130930000,SWCLK,0.000,
130930000,SWDIO_SAMPLE_H,3.420,4.000
130935000,SWCLK,3.300,
130940000,SWCLK,0.000,
130940000,SWDIO_SAMPLE_H,3.420,5.000
130945000,SWCLK,3.300,
130950000,SWCLK,0.000,
130950000,SWDIO_SAMPLE_H,3.420,6.000
130955000,SWCLK,3.300,
130960000,SWCLK,0.000,
130960000,SWDIO_SAMPLE_H,3.420,7.000
130965000,SWCLK,3.300,
130970000,SWCLK,0.000,
130970000,SWDIO_SAMPLE_H,3.420,8.000
130975000,SWCLK,3.300,
130980000,SWCLK,0.000,
130980000,SWDIO_SAMPLE_H,3.420,9.000
130985000,SWCLK,3.300,
130990000,SWCLK,0.000,
130990000,SWDIO_SAMPLE_H,3.420,10.000
130995000,SWCLK,3.300,
131000000,SWCLK,0.000,
131000000,SWDIO_SAMPLE_H,3.420,11.000
131005000,SWCLK,3.300,
131010000,SWCLK,0.000,
131010000,SWDIO_SAMPLE_H,3.420,12.000
131015000,SWCLK,3.300,
131020000,SWCLK,0.000,
131020000,SWDIO_SAMPLE_H,3.420,13.000
131025000,SWCLK,3.300,
131030000,SWCLK,0.000,
131030000,SWDIO_SAMPLE_H,3.420,14.000
131035000,SWCLK,3.300,
131040000,SWCLK,0.000,
131040000,SWDIO_SAMPLE_H,3.420,15.000
131045000,SWCLK,3.300,
131050000,SWCLK,0.000,
131050000,SWDIO_SAMPLE_H,3.420,16.000
131055000,SWCLK,3.300,
131060000,SWCLK,0.000,
131060000,SWDIO_SAMPLE_H,3.420,17.000
131065000,SWCLK,3.300,
131070000,SWCLK,0.000,
131070000,SWDIO_SAMPLE_H,3.420,18.000
131075000,SWCLK,3.300,
131080000,SWCLK,0.000,
131080000,SWDIO_SAMPLE_H,3.420,19.000
131085000,SWCLK,3.300,
131090000,SWCLK,0.000,
131090000,SWDIO_SAMPLE_H,3.420,20.000
131095000,SWCLK,3.300,
131100000,SWCLK,0.000,
131100000,SWDIO_SAMPLE_H,3.420,21.000
131105000,SWCLK,3.300,
131110000,SWCLK,0.000,
131110000,SWDIO_SAMPLE_H,3.420,22.000
131115000,SWCLK,3.300,
131120000,SWCLK,0.000,
131120000,SWDIO_SAMPLE_H,3.420,23.000
131125000,SWCLK,3.300,
131130000,SWCLK,0.000,
131130000,SWDIO_SAMPLE_H,3.420,24.000
131135000,SWCLK,3.300,
131140000,SWCLK,0.000,
131140000,SWDIO_SAMPLE_H,3.420,25.000
131145000,SWCLK,3.300,
131150000,SWCLK,0.000,
131150000,SWDIO_SAMPLE_H,3.420,26.000
131155000,SWCLK,3.300,
131160000,SWCLK,0.000,
131160000,SWDIO_SAMPLE_H,3.420,27.000
131165000,SWCLK,3.300,
131170000,SWCLK,0.000,
131170000,SWDIO_SAMPLE_H,3.420,28.000
131175000,SWCLK,3.300,
131180000,SWCLK,0.000,
131180000,SWDIO_SAMPLE_H,3.420,29.000
131185000,SWCLK,3.300,
131190000,SWCLK,0.000,
131190000,SWDIO_SAMPLE_H,3.420,30.000
131195000,SWCLK,3.300,
131200000,SWCLK,0.000,
131200000,SWDIO_SAMPLE_H,3.420,31.000
131205000,SWCLK,3.300,
131210000,SWCLK,0.000,
131210000,SWDIO_SAMPLE_H,3.420,32.000
131215000,SWCLK,3.300,
131215000,STEP_PHASE_SendParity_Read,3.550,6.000
131220000,SWCLK,0.000,
131220000,SWDIO_SAMPLE_H,3.420,33.000
131225000,SWCLK,3.300,
131225000,STEP_PHASE_TurnaroundToHost_Read,3.550,7.000
131225000,SWDIO,3.100,
131230000,SWCLK,0.000,
131235000,SWCLK,3.300,
131240000,SWCLK,0.000,
131240000,STEP_PHASE_CollectRequest,3.550,2.000
131240000,SWDIO,3.300,
131240000,SWDIO,0.000,
131245000,SWCLK,3.300,
131245000,SWDIO_SAMPLE_T,3.420,0.000
131250000,SWCLK,0.000,
131255000,SWCLK,3.300,
131255000,SWDIO_SAMPLE_T,3.420,0.000
131260000,SWCLK,0.000,
131265000,SWCLK,3.300,
131265000,SWDIO_SAMPLE_T,3.420,0.000
131270000,SWCLK,0.000,
131275000,SWCLK,3.300,
131275000,SWDIO_SAMPLE_T,3.420,0.000
131280000,SWCLK,0.000,
131285000,SWCLK,3.300,
131285000,SWDIO_SAMPLE_T,3.420,0.000
131290000,SWCLK,0.000,
131295000,SWCLK,3.300,
131295000,SWDIO_SAMPLE_T,3.420,0.000
131300000,SWCLK,0.000,
131305000,SWCLK,3.300,
131305000,SWDIO_SAMPLE_T,3.420,0.000
131310000,SWCLK,0.000,
131315000,SWCLK,3.300,
131315000,SWDIO_SAMPLE_T,3.420,0.000
131320000,SWCLK,0.000,
131320000,SWDIO,3.300,
131320000,SWDIO,0.000,
131325000,SWCLK,3.300,
131325000,SWDIO_SAMPLE_T,3.420,0.000
131330000,SWCLK,0.000,
131335000,SWCLK,3.300,
131335000,SWDIO_SAMPLE_T,3.420,0.000
131340000,SWCLK,0.000,
131340000,SWDIO,3.300,
131345000,SWCLK,3.300,
131345000,SWDIO_SAMPLE_T,3.420,1.000
131350000,SWCLK,0.000,
131350000,SWDIO,0.000,
131355000,SWCLK,3.300,
131355000,SWDIO_SAMPLE_T,3.420,2.000
131360000,SWCLK,0.000,
131365000,SWCLK,3.300,
131365000,SWDIO_SAMPLE_T,3.420,3.000
131370000,SWCLK,0.000,
131375000,SWCLK,3.300,
131375000,SWDIO_SAMPLE_T,3.420,4.000
131380000,SWCLK,0.000,
131380000,SWDIO,3.300,
131385000,SWCLK,3.300,
131385000,SWDIO_SAMPLE_T,3.420,5.000
131390000,SWCLK,0.000,
131395000,SWCLK,3.300,
131395000,SWDIO_SAMPLE_T,3.420,6.000
131400000,SWCLK,0.000,
131400000,SWDIO,0.000,
131405000,SWCLK,3.300,
131405000,SWDIO_SAMPLE_T,3.420,7.000
131410000,SWCLK,0.000,
131410000,SWDIO,3.300,
131415000,SWCLK,3.300,
131415000,SWDIO_SAMPLE_T,3.420,8.000
131420000,SWCLK,0.000,
131420000,SWDIO,3.100,
131425000,SWCLK,3.300,
131425000,STEP_PHASE_SendAck_Write,3.550,8.000
131425000,SWDIO,3.200,
131430000,SWCLK,0.000,
131430000,SWDIO_SAMPLE_H,3.420,1.000
131435000,SWCLK,3.300,
131435000,SWDIO,0.100,
131440000,SWCLK,0.000,
131440000,SWDIO_SAMPLE_H,3.420,2.000
131445000,SWCLK,3.300,
131450000,SWCLK,0.000,
131450000,SWDIO_SAMPLE_H,3.420,3.000
131455000,SWCLK,3.300,
131455000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
131455000,SWDIO,3.100,
131460000,SWCLK,0.000,
131465000,SWCLK,3.300,
131470000,SWCLK,0.000,
131470000,STEP_PHASE_RecvData_Write,3.550,11.000
131470000,SWDIO,3.300,
131470000,SWDIO,0.000,
131475000,SWCLK,3.300,
131475000,SWDIO_SAMPLE_T,3.420,1.000
131480000,SWCLK,0.000,
131485000,SWCLK,3.300,
131485000,SWDIO_SAMPLE_T,3.420,2.000
131490000,SWCLK,0.000,
131495000,SWCLK,3.300,
131495000,SWDIO_SAMPLE_T,3.420,3.000
131500000,SWCLK,0.000,
131505000,SWCLK,3.300,
131505000,SWDIO_SAMPLE_T,3.420,4.000
131510000,SWCLK,0.000,
131515000,SWCLK,3.300,
131515000,SWDIO_SAMPLE_T,3.420,5.000
131520000,SWCLK,0.000,
131525000,SWCLK,3.300,
131525000,SWDIO_SAMPLE_T,3.420,6.000
131530000,SWCLK,0.000,
131535000,SWCLK,3.300,
131535000,SWDIO_SAMPLE_T,3.420,7.000
131540000,SWCLK,0.000,
131545000,SWCLK,3.300,
131545000,SWDIO_SAMPLE_T,3.420,8.000
131550000,SWCLK,0.000,
131555000,SWCLK,3.300,
131555000,SWDIO_SAMPLE_T,3.420,9.000
131560000,SWCLK,0.000,
131565000,SWCLK,3.300,
131565000,SWDIO_SAMPLE_T,3.420,10.000
131570000,SWCLK,0.000,
131575000,SWCLK,3.300,
131575000,SWDIO_SAMPLE_T,3.420,11.000
131580000,SWCLK,0.000,
131585000,SWCLK,3.300,
131585000,SWDIO_SAMPLE_T,3.420,12.000
131590000,SWCLK,0.000,
131595000,SWCLK,3.300,
131595000,SWDIO_SAMPLE_T,3.420,13.000
131600000,SWCLK,0.000,
131605000,SWCLK,3.300,
131605000,SWDIO_SAMPLE_T,3.420,14.000
131610000,SWCLK,0.000,
131615000,SWCLK,3.300,
131615000,SWDIO_SAMPLE_T,3.420,15.000
131620000,SWCLK,0.000,
131625000,SWCLK,3.300,
131625000,SWDIO_SAMPLE_T,3.420,16.000
131630000,SWCLK,0.000,
131635000,SWCLK,3.300,
131635000,SWDIO_SAMPLE_T,3.420,17.000
131640000,SWCLK,0.000,
131645000,SWCLK,3.300,
131645000,SWDIO_SAMPLE_T,3.420,18.000
131650000,SWCLK,0.000,
131655000,SWCLK,3.300,
131655000,SWDIO_SAMPLE_T,3.420,19.000
131660000,SWCLK,0.000,
131665000,SWCLK,3.300,
131665000,SWDIO_SAMPLE_T,3.420,20.000
131670000,SWCLK,0.000,
131675000,SWCLK,3.300,
131675000,SWDIO_SAMPLE_T,3.420,21.000
131680000,SWCLK,0.000,
131685000,SWCLK,3.300,
131685000,SWDIO_SAMPLE_T,3.420,22.000
131690000,SWCLK,0.000,
131695000,SWCLK,3.300,
131695000,SWDIO_SAMPLE_T,3.420,23.000
131700000,SWCLK,0.000,
131705000,SWCLK,3.300,
131705000,SWDIO_SAMPLE_T,3.420,24.000
131710000,SWCLK,0.000,
131715000,SWCLK,3.300,
131715000,SWDIO_SAMPLE_T,3.420,25.000
131720000,SWCLK,0.000,
131725000,SWCLK,3.300,
131725000,SWDIO_SAMPLE_T,3.420,26.000
131730000,SWCLK,0.000,
131735000,SWCLK,3.300,
131735000,SWDIO_SAMPLE_T,3.420,27.000
131740000,SWCLK,0.000,
131745000,SWCLK,3.300,
131745000,SWDIO_SAMPLE_T,3.420,28.000
131750000,SWCLK,0.000,
131755000,SWCLK,3.300,
131755000,SWDIO_SAMPLE_T,3.420,29.000
131760000,SWCLK,0.000,
131765000,SWCLK,3.300,
131765000,SWDIO_SAMPLE_T,3.420,30.000
131770000,SWCLK,0.000,
131775000,SWCLK,3.300,
131775000,SWDIO_SAMPLE_T,3.420,31.000
131780000,SWCLK,0.000,
131785000,SWCLK,3.300,
131785000,SWDIO_SAMPLE_T,3.420,32.000
131790000,SWCLK,0.000,
131795000,SWCLK,3.300,
131795000,SWDIO_SAMPLE_T,3.420,33.000
131800000,SWCLK,0.000,
131800000,STEP_PHASE_Complete_Write,3.550,13.000
131805000,SWCLK,3.300,
131810000,SWCLK,0.000,
131815000,SWCLK,3.300,
131815000,SWDIO_SAMPLE_T,3.420,0.000
131820000,SWCLK,0.000,
131825000,SWCLK,3.300,
131825000,SWDIO_SAMPLE_T,3.420,0.000
131830000,SWCLK,0.000,
131835000,SWCLK,3.300,
131835000,SWDIO_SAMPLE_T,3.420,0.000
131840000,SWCLK,0.000,
131845000,SWCLK,3.300,
131845000,SWDIO_SAMPLE_T,3.420,0.000
131850000,SWCLK,0.000,
131855000,SWCLK,3.300,
131855000,SWDIO_SAMPLE_T,3.420,0.000
131860000,SWCLK,0.000,
131865000,SWCLK,3.300,
131865000,SWDIO_SAMPLE_T,3.420,0.000
131870000,SWCLK,0.000,
131875000,SWCLK,3.300,
131875000,SWDIO_SAMPLE_T,3.420,0.000
131880000,SWCLK,0.000,
131880000,SWDIO,3.300,
131880000,SWDIO,0.000,
131885000,SWCLK,3.300,
131885000,SWDIO_SAMPLE_T,3.420,0.000
131890000,SWCLK,0.000,
131895000,SWCLK,3.300,
131895000,SWDIO_SAMPLE_T,3.420,0.000
131900000,SWCLK,0.000,
131900000,SWDIO,3.300,
131905000,SWCLK,3.300,
131905000,SWDIO_SAMPLE_T,3.420,1.000
131910000,SWCLK,0.000,
131915000,SWCLK,3.300,
131915000,SWDIO_SAMPLE_T,3.420,2.000
131920000,SWCLK,0.000,
131920000,SWDIO,0.000,
131925000,SWCLK,3.300,
131925000,SWDIO_SAMPLE_T,3.420,3.000
131930000,SWCLK,0.000,
131935000,SWCLK,3.300,
131935000,SWDIO_SAMPLE_T,3.420,4.000
131940000,SWCLK,0.000,
131945000,SWCLK,3.300,
131945000,SWDIO_SAMPLE_T,3.420,5.000
131950000,SWCLK,0.000,
131950000,SWDIO,3.300,
131955000,SWCLK,3.300,
131955000,SWDIO_SAMPLE_T,3.420,6.000
131960000,SWCLK,0.000,
131960000,SWDIO,0.000,
131965000,SWCLK,3.300,
131965000,SWDIO_SAMPLE_T,3.420,7.000
131970000,SWCLK,0.000,
131970000,SWDIO,3.300,
131975000,SWCLK,3.300,
131975000,SWDIO_SAMPLE_T,3.420,8.000
131980000,SWCLK,0.000,
131980000,SWDIO,3.100,
131985000,SWCLK,3.300,
131985000,STEP_PHASE_SendAck_Write,3.550,8.000
131985000,SWDIO,3.200,
131990000,SWCLK,0.000,
131990000,SWDIO_SAMPLE_H,3.420,1.000
131995000,SWCLK,3.300,
131995000,SWDIO,0.100,
132000000,SWCLK,0.000,
132000000,SWDIO_SAMPLE_H,3.420,2.000
132005000,SWCLK,3.300,
132010000,SWCLK,0.000,
132010000,SWDIO_SAMPLE_H,3.420,3.000
132015000,SWCLK,3.300,
132015000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
132015000,SWDIO,3.100,
132020000,SWCLK,0.000,
132025000,SWCLK,3.300,
132030000,SWCLK,0.000,
132030000,STEP_PHASE_RecvData_Write,3.550,11.000
132030000,SWDIO,3.300,
132030000,SWDIO,0.000,
132035000,SWCLK,3.300,
132035000,SWDIO_SAMPLE_T,3.420,1.000
132040000,SWCLK,0.000,
132040000,SWDIO,3.300,
132045000,SWCLK,3.300,
132045000,SWDIO_SAMPLE_T,3.420,2.000
132050000,SWCLK,0.000,
132050000,SWDIO,0.000,
132055000,SWCLK,3.300,
132055000,SWDIO_SAMPLE_T,3.420,3.000
132060000,SWCLK,0.000,
132065000,SWCLK,3.300,
132065000,SWDIO_SAMPLE_T,3.420,4.000
132070000,SWCLK,0.000,
132070000,SWDIO,3.300,
132075000,SWCLK,3.300,
132075000,SWDIO_SAMPLE_T,3.420,5.000
132080000,SWCLK,0.000,
132080000,SWDIO,0.000,
132085000,SWCLK,3.300,
132085000,SWDIO_SAMPLE_T,3.420,6.000
132090000,SWCLK,0.000,
132095000,SWCLK,3.300,
132095000,SWDIO_SAMPLE_T,3.420,7.000
132100000,SWCLK,0.000,
132105000,SWCLK,3.300,
132105000,SWDIO_SAMPLE_T,3.420,8.000
132110000,SWCLK,0.000,
132115000,SWCLK,3.300,
132115000,SWDIO_SAMPLE_T,3.420,9.000
132120000,SWCLK,0.000,
132125000,SWCLK,3.300,
132125000,SWDIO_SAMPLE_T,3.420,10.000
132130000,SWCLK,0.000,
132135000,SWCLK,3.300,
132135000,SWDIO_SAMPLE_T,3.420,11.000
132140000,SWCLK,0.000,
132145000,SWCLK,3.300,
132145000,SWDIO_SAMPLE_T,3.420,12.000
132150000,SWCLK,0.000,
132155000,SWCLK,3.300,
132155000,SWDIO_SAMPLE_T,3.420,13.000
132160000,SWCLK,0.000,
132165000,SWCLK,3.300,
132165000,SWDIO_SAMPLE_T,3.420,14.000
132170000,SWCLK,0.000,
132175000,SWCLK,3.300,
132175000,SWDIO_SAMPLE_T,3.420,15.000
132180000,SWCLK,0.000,
132185000,SWCLK,3.300,
132185000,SWDIO_SAMPLE_T,3.420,16.000
132190000,SWCLK,0.000,
132195000,SWCLK,3.300,
132195000,SWDIO_SAMPLE_T,3.420,17.000
132200000,SWCLK,0.000,
132205000,SWCLK,3.300,
132205000,SWDIO_SAMPLE_T,3.420,18.000
132210000,SWCLK,0.000,
132215000,SWCLK,3.300,
132215000,SWDIO_SAMPLE_T,3.420,19.000
132220000,SWCLK,0.000,
132225000,SWCLK,3.300,
132225000,SWDIO_SAMPLE_T,3.420,20.000
132230000,SWCLK,0.000,
132235000,SWCLK,3.300,
132235000,SWDIO_SAMPLE_T,3.420,21.000
132240000,SWCLK,0.000,
132245000,SWCLK,3.300,
132245000,SWDIO_SAMPLE_T,3.420,22.000
132250000,SWCLK,0.000,
132255000,SWCLK,3.300,
132255000,SWDIO_SAMPLE_T,3.420,23.000
132260000,SWCLK,0.000,
132265000,SWCLK,3.300,
132265000,SWDIO_SAMPLE_T,3.420,24.000
132270000,SWCLK,0.000,
132275000,SWCLK,3.300,
132275000,SWDIO_SAMPLE_T,3.420,25.000
132280000,SWCLK,0.000,
132285000,SWCLK,3.300,
132285000,SWDIO_SAMPLE_T,3.420,26.000
132290000,SWCLK,0.000,
132295000,SWCLK,3.300,
132295000,SWDIO_SAMPLE_T,3.420,27.000
132300000,SWCLK,0.000,
132305000,SWCLK,3.300,
132305000,SWDIO_SAMPLE_T,3.420,28.000
132310000,SWCLK,0.000,
132315000,SWCLK,3.300,
132315000,SWDIO_SAMPLE_T,3.420,29.000
132320000,SWCLK,0.000,
132325000,SWCLK,3.300,
132325000,SWDIO_SAMPLE_T,3.420,30.000
132330000,SWCLK,0.000,
132335000,SWCLK,3.300,
132335000,SWDIO_SAMPLE_T,3.420,31.000
132340000,SWCLK,0.000,
132345000,SWCLK,3.300,
132345000,SWDIO_SAMPLE_T,3.420,32.000
132350000,SWCLK,0.000,
132355000,SWCLK,3.300,
132355000,SWDIO_SAMPLE_T,3.420,33.000
132360000,SWCLK,0.000,
132360000,STEP_PHASE_Complete_Write,3.550,13.000
132365000,SWCLK,3.300,
132370000,SWCLK,0.000,
132375000,SWCLK,3.300,
132375000,SWDIO_SAMPLE_T,3.420,0.000
132380000,SWCLK,0.000,
132385000,SWCLK,3.300,
132385000,SWDIO_SAMPLE_T,3.420,0.000
132390000,SWCLK,0.000,
132395000,SWCLK,3.300,
132395000,SWDIO_SAMPLE_T,3.420,0.000
132400000,SWCLK,0.000,
132405000,SWCLK,3.300,
132405000,SWDIO_SAMPLE_T,3.420,0.000
132410000,SWCLK,0.000,
132415000,SWCLK,3.300,
132415000,SWDIO_SAMPLE_T,3.420,0.000
132420000,SWCLK,0.000,
132425000,SWCLK,3.300,
132425000,SWDIO_SAMPLE_T,3.420,0.000
132430000,SWCLK,0.000,
132435000,SWCLK,3.300,
132435000,SWDIO_SAMPLE_T,3.420,0.000
132440000,SWCLK,0.000,
132440000,SWDIO,3.300,
132440000,SWDIO,0.000,
132445000,SWCLK,3.300,
132445000,SWDIO_SAMPLE_T,3.420,0.000
132450000,SWCLK,0.000,
132455000,SWCLK,3.300,
132455000,SWDIO_SAMPLE_T,3.420,0.000
132460000,SWCLK,0.000,
132460000,SWDIO,3.300,
132465000,SWCLK,3.300,
132465000,SWDIO_SAMPLE_T,3.420,1.000
132470000,SWCLK,0.000,
132475000,SWCLK,3.300,
132475000,SWDIO_SAMPLE_T,3.420,2.000
132480000,SWCLK,0.000,
132480000,SWDIO,0.000,
132485000,SWCLK,3.300,
132485000,SWDIO_SAMPLE_T,3.420,3.000
132490000,SWCLK,0.000,
132490000,SWDIO,3.300,
132495000,SWCLK,3.300,
132495000,SWDIO_SAMPLE_T,3.420,4.000
132500000,SWCLK,0.000,
132500000,SWDIO,0.000,
132505000,SWCLK,3.300,
132505000,SWDIO_SAMPLE_T,3.420,5.000
132510000,SWCLK,0.000,
132515000,SWCLK,3.300,
132515000,SWDIO_SAMPLE_T,3.420,6.000
132520000,SWCLK,0.000,
132525000,SWCLK,3.300,
132525000,SWDIO_SAMPLE_T,3.420,7.000
132530000,SWCLK,0.000,
132530000,SWDIO,3.300,
132535000,SWCLK,3.300,
132535000,SWDIO_SAMPLE_T,3.420,8.000
132540000,SWCLK,0.000,
132540000,SWDIO,3.100,
132545000,SWCLK,3.300,
132545000,STEP_PHASE_SendAck_Write,3.550,8.000
132545000,SWDIO,3.200,
132550000,SWCLK,0.000,
132550000,SWDIO_SAMPLE_H,3.420,1.000
132555000,SWCLK,3.300,
132555000,SWDIO,0.100,
132560000,SWCLK,0.000,
132560000,SWDIO_SAMPLE_H,3.420,2.000
132565000,SWCLK,3.300,
132570000,SWCLK,0.000,
132570000,SWDIO_SAMPLE_H,3.420,3.000
132575000,SWCLK,3.300,
132575000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
132575000,SWDIO,3.100,
132580000,SWCLK,0.000,
132585000,SWCLK,3.300,
132590000,SWCLK,0.000,
132590000,STEP_PHASE_RecvData_Write,3.550,11.000
132590000,SWDIO,3.300,
132590000,SWDIO,0.000,
132595000,SWCLK,3.300,
132595000,SWDIO_SAMPLE_T,3.420,1.000
132600000,SWCLK,0.000,
132605000,SWCLK,3.300,
132605000,SWDIO_SAMPLE_T,3.420,2.000
132610000,SWCLK,0.000,
132610000,SWDIO,3.300,
132615000,SWCLK,3.300,
132615000,SWDIO_SAMPLE_T,3.420,3.000
132620000,SWCLK,0.000,
132620000,SWDIO,0.000,
132625000,SWCLK,3.300,
132625000,SWDIO_SAMPLE_T,3.420,4.000
132630000,SWCLK,0.000,
132630000,SWDIO,3.300,
132635000,SWCLK,3.300,
132635000,SWDIO_SAMPLE_T,3.420,5.000
132640000,SWCLK,0.000,
132640000,SWDIO,0.000,
132645000,SWCLK,3.300,
132645000,SWDIO_SAMPLE_T,3.420,6.000
132650000,SWCLK,0.000,
132655000,SWCLK,3.300,
132655000,SWDIO_SAMPLE_T,3.420,7.000
132660000,SWCLK,0.000,
132665000,SWCLK,3.300,
132665000,SWDIO_SAMPLE_T,3.420,8.000
132670000,SWCLK,0.000,
132675000,SWCLK,3.300,
132675000,SWDIO_SAMPLE_T,3.420,9.000
132680000,SWCLK,0.000,
132685000,SWCLK,3.300,
132685000,SWDIO_SAMPLE_T,3.420,10.000
132690000,SWCLK,0.000,
132695000,SWCLK,3.300,
132695000,SWDIO_SAMPLE_T,3.420,11.000
132700000,SWCLK,0.000,
132705000,SWCLK,3.300,
132705000,SWDIO_SAMPLE_T,3.420,12.000
132710000,SWCLK,0.000,
132715000,SWCLK,3.300,
132715000,SWDIO_SAMPLE_T,3.420,13.000
132720000,SWCLK,0.000,
132720000,SWDIO,3.300,
132725000,SWCLK,3.300,
132725000,SWDIO_SAMPLE_T,3.420,14.000
132730000,SWCLK,0.000,
132730000,SWDIO,0.000,
132735000,SWCLK,3.300,
132735000,SWDIO_SAMPLE_T,3.420,15.000
132740000,SWCLK,0.000,
132745000,SWCLK,3.300,
132745000,SWDIO_SAMPLE_T,3.420,16.000
132750000,SWCLK,0.000,
132755000,SWCLK,3.300,
132755000,SWDIO_SAMPLE_T,3.420,17.000
132760000,SWCLK,0.000,
132760000,SWDIO,3.300,
132765000,SWCLK,3.300,
132765000,SWDIO_SAMPLE_T,3.420,18.000
132770000,SWCLK,0.000,
132770000,SWDIO,0.000,
132775000,SWCLK,3.300,
132775000,SWDIO_SAMPLE_T,3.420,19.000
132780000,SWCLK,0.000,
132785000,SWCLK,3.300,
132785000,SWDIO_SAMPLE_T,3.420,20.000
132790000,SWCLK,0.000,
132795000,SWCLK,3.300,
132795000,SWDIO_SAMPLE_T,3.420,21.000
132800000,SWCLK,0.000,
132805000,SWCLK,3.300,
132805000,SWDIO_SAMPLE_T,3.420,22.000
132810000,SWCLK,0.000,
132815000,SWCLK,3.300,
132815000,SWDIO_SAMPLE_T,3.420,23.000
132820000,SWCLK,0.000,
132825000,SWCLK,3.300,
132825000,SWDIO_SAMPLE_T,3.420,24.000
132830000,SWCLK,0.000,
132835000,SWCLK,3.300,
132835000,SWDIO_SAMPLE_T,3.420,25.000
132840000,SWCLK,0.000,
132845000,SWCLK,3.300,
132845000,SWDIO_SAMPLE_T,3.420,26.000
132850000,SWCLK,0.000,
132855000,SWCLK,3.300,
132855000,SWDIO_SAMPLE_T,3.420,27.000
132860000,SWCLK,0.000,
132865000,SWCLK,3.300,
132865000,SWDIO_SAMPLE_T,3.420,28.000
132870000,SWCLK,0.000,
132875000,SWCLK,3.300,
132875000,SWDIO_SAMPLE_T,3.420,29.000
132880000,SWCLK,0.000,
132885000,SWCLK,3.300,
132885000,SWDIO_SAMPLE_T,3.420,30.000
132890000,SWCLK,0.000,
132890000,SWDIO,3.300,
132895000,SWCLK,3.300,
132895000,SWDIO_SAMPLE_T,3.420,31.000
