time_since_start_of_packet_ms gap_ms max_gap_ms byte
1264.761 0.014 102.136 48
1264.846 0.085 102.136 02
1264.865 0.019 102.136 F0
1264.881 0.016 102.136 E2
1264.895 0.015 102.136 FF
1264.910 0.015 102.136 22
1264.925 0.015 102.136 00
1264.940 0.015 102.136 53
1264.954 0.014 102.136 46
1264.969 0.015 102.136 19
1264.984 0.015 102.136 48
1264.999 0.015 102.136 02
1265.013 0.014 102.136 F0
1265.028 0.015 102.136 DD
1265.043 0.015 102.136 FF
1265.058 0.015 102.136 42
1265.072 0.015 102.136 46
1265.087 0.015 102.136 07
1265.102 0.015 102.136 9B
1265.117 0.015 102.136 18
1265.132 0.015 102.136 48
1265.147 0.015 102.136 02
1265.162 0.015 102.136 F0
1265.176 0.015 102.136 D8
1265.251 0.075 102.136 FF
1265.392 0.141 102.136 08
1265.438 0.046 102.136 9C
1265.449 0.011 102.136 09
1265.458 0.009 102.136 9B
1265.467 0.009 102.136 22
1265.476 0.009 102.136 00
1265.486 0.009 102.136 16
1265.494 0.009 102.136 48
1265.503 0.009 102.136 02
1265.512 0.009 102.136 F0
1265.520 0.009 102.136 D2
1265.529 0.009 102.136 FF
1265.538 0.009 102.136 4A
1267.375 1.837 102.136 46
1267.399 0.023 102.136 04
1267.409 0.010 102.136 9B
1267.417 0.009 102.136 06
1267.426 0.009 102.136 98
1267.435 0.009 102.136 05
1267.443 0.009 102.136 99
1267.452 0.009 102.136 04
1267.464 0.012 102.136 60
1267.473 0.009 102.136 13
1267.481 0.009 102.136 60
1267.490 0.009 102.136 14
1267.499 0.009 102.136 9B
1267.508 0.009 102.136 19
1267.516 0.008 102.136 60
1267.525 0.009 102.136 0B
1267.533 0.009 102.136 B0
1267.542 0.009 102.136 F0
1267.551 0.009 102.136 BC
1267.560 0.009 102.136 BB
1267.568 0.008 102.136 46
1267.576 0.008 102.136 B2
1267.585 0.008 102.136 46
1267.593 0.009 102.136 DB
1267.602 0.009 102.136 BF
1267.611 0.009 102.136 52
1267.619 0.008 102.136 7D
1312.587 44.967 102.136 0D
1312.679 0.092 102.136 FD
1312.714 0.035 102.136 13
1312.748 0.034 102.136 E2
1312.781 0.033 102.136 7B
1312.813 0.033 102.136 37
1414.477 101.664 102.136 FF
1414.590 0.113 102.136 1B
1414.631 0.040 102.136 08
1414.676 0.046 102.136 FE
1414.714 0.037 102.136 E3
1414.747 0.033 102.136 AD
1414.782 0.035 102.136 FE
1414.816 0.034 102.136 89
1414.847 0.032 102.136 12
1414.882 0.035 102.136 B2
1414.916 0.034 102.136 29
1414.949 0.033 102.136 E4
1414.980 0.031 102.136 17
1415.011 0.031 102.136 4D
1415.042 0.031 102.136 31
1415.073 0.031 102.136 37
1415.103 0.030 102.136 20
1415.135 0.031 102.136 20
1415.166 0.031 102.136 20
1415.197 0.031 102.136 20
1415.228 0.031 102.136 20
1415.258 0.030 102.136 03
1415.289 0.031 102.136 0B
1415.321 0.032 102.136 A9
1415.353 0.031 102.136 46
1415.385 0.032 102.136 A0
1415.416 0.031 102.136 46
1415.447 0.031 102.136 F0
1415.478 0.031 102.136 BD
1415.509 0.031 102.136 AA
1415.540 0.031 102.136 42
1415.573 0.033 102.136 A5
1415.603 0.031 102.136 D9
1415.635 0.031 102.136 6B
1415.665 0.030 102.136 08
1415.700 0.035 102.136 1E
1415.731 0.031 102.136 00
1415.761 0.031 102.136 00
1415.793 0.031 102.136 27
1415.823 0.031 102.136 04
1415.897 0.074 102.136 93
1415.932 0.035 102.136 A2
1416.148 0.216 102.136 E7
1416.207 0.059 102.136 58
1416.246 0.039 102.136 00
1416.281 0.035 102.136 00
1416.314 0.033 102.136 20
1416.347 0.032 102.136 40
1416.378 0.032 102.136 00
1416.410 0.032 102.136 00
1416.441 0.031 102.136 20
1417.081 0.640 102.136 CC
1417.124 0.043 102.136 A7
1417.159 0.034 102.136 00
1417.193 0.034 102.136 08
1417.225 0.032 102.136 DC
1417.256 0.031 102.136 A7
1417.291 0.035 102.136 00
1417.456 0.165 102.136 08
1417.493 0.037 102.136 F0
1417.525 0.033 102.136 A7
1417.558 0.033 102.136 00
1417.590 0.032 102.136 08
1417.623 0.032 102.136 FC
1417.653 0.031 102.136 A7
1417.685 0.031 102.136 00
1417.716 0.031 102.136 08
1417.748 0.033 102.136 08
1417.780 0.031 102.136 A8
1417.811 0.031 102.136 00
1417.841 0.031 102.136 08
1417.872 0.031 102.136 14
1417.903 0.030 102.136 A8
1417.934 0.031 102.136 00
1417.964 0.031 102.136 08
1417.995 0.031 102.136 20
1418.026 0.031 102.136 A8
1418.056 0.030 102.136 00
1418.087 0.030 102.136 08
1418.117 0.031 102.136 2C
1418.148 0.030 102.136 A8
1418.178 0.031 102.136 00
1418.209 0.030 102.136 08
1418.240 0.031 102.136 E0
1418.270 0.030 102.136 A7
1418.301 0.030 102.136 00
1418.331 0.031 102.136 08
1418.595 0.263 102.136 F0
1418.637 0.042 102.136 B5
1418.672 0.035 102.136 47
1418.704 0.032 102.136 46
1418.737 0.033 102.136 CE
1418.769 0.033 102.136 46
1418.800 0.031 102.136 96
1418.832 0.031 102.136 20
1418.863 0.031 102.136 80
1418.893 0.031 102.136 B5
1418.925 0.031 102.136 87
1418.956 0.031 102.136 B0
1418.987 0.031 102.136 05
1419.018 0.031 102.136 AB
1419.049 0.031 102.136 00
1419.080 0.031 102.136 93
1419.111 0.032 102.136 62
1419.144 0.032 102.136 49
1419.174 0.031 102.136 04
1419.205 0.031 102.136 AB
1419.236 0.031 102.136 03
1419.267 0.031 102.136 AA
1419.298 0.031 102.136 C0
1419.330 0.032 102.136 03
1419.361 0.032 102.136 FF
1419.392 0.031 102.136 F7
1419.423 0.031 102.136 5C
1419.453 0.030 102.136 FF
1419.497 0.043 102.136 60
1419.575 0.078 102.136 4B
1419.707 0.131 102.136 06
1419.781 0.075 102.136 27
1419.818 0.036 102.136 98
1419.850 0.032 102.136 46
1419.882 0.032 102.136 60
1419.913 0.031 102.136 4E
1419.948 0.036 102.136 56
1419.980 0.031 102.136 E0
1420.011 0.032 102.136 00
1420.042 0.030 102.136 2C
1420.075 0.034 102.136 00
1420.107 0.032 102.136 D1
1420.138 0.031 102.136 99
1420.767 0.630 102.136 E0
1420.803 0.035 102.136 5C
1420.835 0.033 102.136 4B
1420.868 0.033 102.136 1B
1420.899 0.031 102.136 78
1420.934 0.035 102.136 1F
1420.965 0.031 102.136 2B
1421.024 0.059 102.136 5D
1421.062 0.037 102.136 D8
1421.093 0.032 102.136 00
1421.124 0.031 102.136 22
1421.155 0.031 102.136 21
1421.187 0.031 102.136 00
1421.346 0.160 102.136 68
1421.383 0.037 102.136 42
1421.415 0.032 102.136 FF
1421.446 0.030 102.136 F7
1421.477 0.031 102.136 8B
1421.514 0.037 102.136 FC
1421.546 0.032 102.136 33
1421.577 0.030 102.136 78
1421.609 0.033 102.136 05
1421.640 0.031 102.136 9C
1421.671 0.031 102.136 00
1421.701 0.030 102.136 2B
1421.732 0.030 102.136 5B
1421.789 0.057 102.136 D1
1421.834 0.045 102.136 00
1421.869 0.034 102.136 2C
1421.902 0.033 102.136 00
1422.008 0.106 102.136 D1
1422.035 0.028 102.136 8D
1422.058 0.023 102.136 E0
1422.113 0.055 102.136 43
1422.176 0.064 102.136 46
1422.201 0.024 102.136 1B
1422.266 0.065 102.136 78
1422.297 0.031 102.136 1F
1422.320 0.023 102.136 2B
1422.372 0.052 102.136 5D
1422.399 0.027 102.136 D8
1422.511 0.111 102.136 00
1422.566 0.055 102.136 22
1422.592 0.026 102.136 21
1422.616 0.024 102.136 00
1422.639 0.024 102.136 00
1422.663 0.023 102.136 20
1422.686 0.023 102.136 FF
1422.709 0.023 102.136 F7
1422.748 0.039 102.136 7B
1422.810 0.062 102.136 FC
1422.835 0.025 102.136 04
1422.928 0.093 102.136 9C
1422.956 0.028 102.136 03
1422.979 0.023 102.136 9D
1423.002 0.023 102.136 63
1423.025 0.022 102.136 00
1423.049 0.025 102.136 99
1423.072 0.023 102.136 46
1423.094 0.023 102.136 33
1423.117 0.022 102.136 78
1423.139 0.022 102.136 00
1423.162 0.023 102.136 2B
1423.185 0.022 102.136 5B
1423.207 0.022 102.136 D1
1423.229 0.022 102.136 4B
1423.251 0.022 102.136 46
1423.273 0.022 102.136 00
1423.296 0.023 102.136 2B
1423.319 0.023 102.136 00
1423.341 0.023 102.136 D1
1423.364 0.022 102.136 90
1423.386 0.022 102.136 E0
1423.408 0.022 102.136 43
1423.430 0.022 102.136 46
1423.453 0.022 102.136 1B
1423.645 0.192 102.136 78
1423.676 0.031 102.136 1F
1423.699 0.023 102.136 2B
1423.722 0.023 102.136 5D
1423.744 0.022 102.136 D8
1423.767 0.022 102.136 00
1423.789 0.022 102.136 22
1423.814 0.025 102.136 49
1423.836 0.022 102.136 46
1423.858 0.022 102.136 28
1423.880 0.022 102.136 00
1423.902 0.022 102.136 FF
1424.220 0.317 102.136 F7
1424.245 0.025 102.136 67
1424.269 0.024 102.136 FC
1424.292 0.023 102.136 33
1424.314 0.023 102.136 78
1424.337 0.023 102.136 05
1424.360 0.023 102.136 9C
1424.384 0.024 102.136 00
1424.406 0.022 102.136 2B
1424.429 0.023 102.136 5B
1424.451 0.023 102.136 D1
1424.474 0.023 102.136 00
1424.496 0.022 102.136 2C
1424.520 0.024 102.136 00
1424.543 0.023 102.136 D1
1424.566 0.023 102.136 7C
1424.588 0.022 102.136 E0
1424.611 0.023 102.136 43
1424.633 0.022 102.136 46
1424.655 0.022 102.136 1B
1424.677 0.022 102.136 78
1424.700 0.023 102.136 1F
1424.723 0.022 102.136 2B
1424.745 0.022 102.136 5D
1424.767 0.022 102.136 D8
1424.790 0.022 102.136 00
1424.813 0.023 102.136 22
1424.836 0.023 102.136 21
1424.858 0.022 102.136 00
1424.881 0.023 102.136 00
1424.903 0.022 102.136 20
1424.925 0.022 102.136 FF
1424.948 0.023 102.136 F7
1424.971 0.023 102.136 57
1424.994 0.023 102.136 FC
1425.016 0.022 102.136 03
1425.039 0.022 102.136 9B
1425.335 0.296 102.136 04
1425.368 0.034 102.136 9C
1425.397 0.029 102.136 5D
1425.421 0.024 102.136 42
1425.446 0.025 102.136 33
1425.469 0.023 102.136 78
1425.492 0.023 102.136 00
1425.515 0.023 102.136 2B
1425.537 0.023 102.136 02
1425.560 0.023 102.136 D0
1425.586 0.026 102.136 13
1425.685 0.100 102.136 20
1425.713 0.027 102.136 03
1425.736 0.023 102.136 F0
1425.759 0.023 102.136 8E
1425.781 0.022 102.136 F8
1426.250 0.469 102.136 00
1426.277 0.027 102.136 2C
1426.301 0.024 102.136 08
1426.324 0.023 102.136 D0
1426.346 0.023 102.136 38
1426.369 0.022 102.136 4B
1426.391 0.023 102.136 1B
1426.414 0.022 102.136 78
1426.436 0.022 102.136 1F
1426.458 0.022 102.136 2B
1426.527 0.068 102.136 59
1426.551 0.024 102.136 D8
1426.573 0.023 102.136 00
1426.596 0.023 102.136 22
1426.689 0.092 102.136 21
1426.712 0.024 102.136 00
1426.735 0.023 102.136 28
1426.758 0.023 102.136 00
1426.867 0.109 102.136 FF
1426.924 0.057 102.136 F7
1426.953 0.029 102.136 43
1426.976 0.023 102.136 FC
1426.999 0.023 102.136 01
1427.022 0.023 102.136 3F
1427.044 0.022 102.136 00
1427.067 0.022 102.136 2F
1427.089 0.022 102.136 57
1427.112 0.023 102.136 D0
1427.135 0.023 102.136 33
1427.158 0.022 102.136 78
1427.180 0.023 102.136 03
1427.203 0.022 102.136 9D
1427.225 0.023 102.136 04
1427.248 0.022 102.136 9C
1427.270 0.023 102.136 00
1427.465 0.194 102.136 2B
1427.490 0.025 102.136 A3
1427.514 0.024 102.136 D0
1427.579 0.066 102.136 13
1427.605 0.026 102.136 20
1427.628 0.023 102.136 03
1427.650 0.022 102.136 F0
1427.673 0.023 102.136 78
1428.001 0.328 102.136 F8
1428.163 0.161 102.136 00
1428.190 0.027 102.136 2C
1428.215 0.025 102.136 AA
1428.240 0.025 102.136 D0
1428.263 0.024 102.136 2D
1428.287 0.024 102.136 4B
1428.310 0.023 102.136 1B
1428.333 0.023 102.136 78
1428.356 0.023 102.136 1F
1428.378 0.023 102.136 2B
1428.401 0.023 102.136 A1
1428.424 0.023 102.136 D9
1428.447 0.024 102.136 11
1428.629 0.181 102.136 20
1428.654 0.026 102.136 03
1428.678 0.024 102.136 F0
1428.702 0.023 102.136 6F
1428.725 0.023 102.136 F8
1428.748 0.023 102.136 33
1428.770 0.022 102.136 78
1428.792 0.023 102.136 05
1428.815 0.022 102.136 9C
1428.838 0.023 102.136 00
1428.860 0.023 102.136 2B
1428.883 0.023 102.136 A3
1428.906 0.023 102.136 D0
1428.928 0.023 102.136 13
1428.951 0.022 102.136 20
1428.973 0.022 102.136 03
1428.996 0.023 102.136 F0
1429.019 0.023 102.136 68
1429.042 0.023 102.136 F8
1429.065 0.023 102.136 00
1429.087 0.023 102.136 2C
1429.110 0.022 102.136 AA
1429.132 0.022 102.136 D0
1429.155 0.022 102.136 43
1429.178 0.023 102.136 46
1429.200 0.022 102.136 1B
1429.222 0.022 102.136 78
1429.246 0.023 102.136 1F
1429.268 0.022 102.136 2B
1429.290 0.022 102.136 A1
1429.313 0.023 102.136 D9
1429.335 0.022 102.136 11
1429.358 0.023 102.136 20
1429.380 0.022 102.136 03
1429.402 0.022 102.136 F0
1429.425 0.022 102.136 5F
1429.448 0.023 102.136 F8
1429.470 0.022 102.136 04
1429.494 0.024 102.136 9C
1429.517 0.023 102.136 03
1429.539 0.022 102.136 9D
1429.561 0.023 102.136 63
1429.584 0.022 102.136 00
1429.606 0.022 102.136 99
1429.628 0.022 102.136 46
1429.651 0.022 102.136 33
1429.673 0.022 102.136 78
1429.695 0.022 102.136 00
1429.718 0.022 102.136 2B
1429.740 0.022 102.136 A3
1429.762 0.022 102.136 D0
1429.789 0.027 102.136 13
1429.812 0.022 102.136 20
1429.834 0.022 102.136 03
1429.856 0.022 102.136 F0
1429.879 0.022 102.136 55
1430.821 0.942 102.136 F8
1430.874 0.053 102.136 4B
1430.894 0.020 102.136 46
1430.913 0.019 102.136 00
1430.931 0.019 102.136 2B
1430.949 0.018 102.136 AA
1430.967 0.018 102.136 D0
1430.987 0.021 102.136 43
1431.005 0.018 102.136 46
1431.023 0.018 102.136 1B
1431.041 0.017 102.136 78
1431.058 0.018 102.136 1F
1431.076 0.017 102.136 2B
1431.093 0.018 102.136 A1
1431.111 0.018 102.136 D9
1431.129 0.018 102.136 11
1431.147 0.018 102.136 20
1431.164 0.018 102.136 03
1431.182 0.017 102.136 F0
1431.199 0.017 102.136 4B
1431.217 0.018 102.136 F8
1431.235 0.018 102.136 33
1431.252 0.018 102.136 78
1431.271 0.019 102.136 05
1431.289 0.018 102.136 9C
1431.306 0.018 102.136 00
1431.324 0.018 102.136 2B
1431.341 0.018 102.136 A3
1431.359 0.017 102.136 D0
1431.376 0.018 102.136 13
1431.394 0.017 102.136 20
1431.411 0.018 102.136 03
1431.429 0.017 102.136 F0
1431.446 0.018 102.136 44
1431.463 0.017 102.136 F8
1431.481 0.017 102.136 00
1431.498 0.017 102.136 2C
1431.516 0.018 102.136 AA
1431.534 0.018 102.136 D0
1431.557 0.023 102.136 43
1431.575 0.018 102.136 46
1431.592 0.017 102.136 1B
1431.609 0.017 102.136 78
1431.627 0.018 102.136 1F
1431.644 0.018 102.136 2B
1431.662 0.018 102.136 A1
1431.679 0.017 102.136 D9
1431.697 0.018 102.136 11
1431.714 0.017 102.136 20
1431.732 0.017 102.136 03
1431.749 0.018 102.136 F0
1431.767 0.017 102.136 3B
1431.784 0.017 102.136 F8
1431.802 0.017 102.136 A2
1431.819 0.017 102.136 E7
1431.837 0.018 102.136 05
1431.854 0.017 102.136 9C
1431.872 0.018 102.136 00
1432.222 0.350 102.136 2C
1432.249 0.027 102.136 00
1432.269 0.020 102.136 D0
1432.288 0.019 102.136 71
1432.306 0.018 102.136 E7
1432.323 0.018 102.136 04
1433.770 1.446 102.136 9C
1434.006 0.236 102.136 03
1434.046 0.040 102.136 9D
1434.068 0.023 102.136 63
1434.088 0.019 102.136 00
1434.106 0.019 102.136 99
1434.124 0.018 102.136 46
1434.142 0.018 102.136 00
1434.160 0.018 102.136 D0
1434.177 0.018 102.136 7F
1434.195 0.017 102.136 E7
1434.212 0.018 102.136 6D
1434.230 0.017 102.136 42
1434.248 0.018 102.136 9F
1434.265 0.018 102.136 E7
1434.289 0.024 102.136 11
1434.440 0.151 102.136 20
1434.463 0.023 102.136 01
1434.483 0.020 102.136 3F
1434.754 0.271 102.136 03
1434.775 0.021 102.136 F0
1434.794 0.019 102.136 2A
1434.812 0.019 102.136 F8
1434.831 0.019 102.136 00
1434.849 0.018 102.136 2F
1434.868 0.018 102.136 A7
1434.886 0.018 102.136 D1
1434.904 0.018 102.136 07
1435.502 0.599 102.136 B0
1435.522 0.020 102.136 C0
1435.541 0.019 102.136 BC
1435.559 0.018 102.136 B9
1435.577 0.018 102.136 46
1435.595 0.018 102.136 B0
1435.612 0.018 102.136 46
1435.630 0.018 102.136 F0
1435.647 0.018 102.136 BD
1436.231 0.584 102.136 03
1436.255 0.024 102.136 9D
1436.277 0.022 102.136 04
1436.477 0.200 102.136 9C
1436.500 0.023 102.136 6D
1436.519 0.019 102.136 42
1436.537 0.018 102.136 90
1436.555 0.018 102.136 E7
1436.573 0.018 102.136 05
1436.590 0.018 102.136 9C
1436.608 0.018 102.136 79
1436.626 0.018 102.136 E7
1436.643 0.018 102.136 C0
1436.660 0.017 102.136 46
1436.678 0.018 102.136 24
1436.696 0.018 102.136 F4
1436.713 0.018 102.136 00
1436.731 0.017 102.136 00
1436.934 0.204 102.136 4F
1436.954 0.020 102.136 0D
1436.973 0.019 102.136 00
1436.991 0.018 102.136 20
1437.010 0.018 102.136 A4
1437.027 0.018 102.136 0B
1437.045 0.018 102.136 00
1437.063 0.018 102.136 20
1437.081 0.018 102.136 30
1437.098 0.017 102.136 B5
1437.116 0.018 102.136 4E
1437.153 0.037 102.136 4B
1437.175 0.021 102.136 04
1437.193 0.018 102.136 00
1437.211 0.018 102.136 1B
1437.265 0.054 102.136 78
1437.285 0.020 102.136 83
1437.303 0.018 102.136 B0
1437.321 0.019 102.136 00
1437.700 0.378 102.136 2B
1437.721 0.021 102.136 00
1437.740 0.019 102.136 D0
1437.982 0.242 102.136 91
1437.998 0.016 102.136 E0
1438.013 0.015 102.136 4B
1438.028 0.015 102.136 4B
1438.042 0.014 102.136 1B
1438.056 0.014 102.136 78
1438.071 0.014 102.136 00
1438.085 0.014 102.136 2B
1438.100 0.015 102.136 00
1438.114 0.014 102.136 D0
1438.128 0.014 102.136 88
1438.142 0.014 102.136 E0
1438.157 0.014 102.136 4A
1438.171 0.014 102.136 4D
1438.186 0.015 102.136 2B
1438.502 0.316 102.136 78
1438.519 0.016 102.136 00
1438.534 0.015 102.136 2B
1438.549 0.015 102.136 00
1438.563 0.015 102.136 D0
1438.578 0.015 102.136 7F
1438.593 0.015 102.136 E0
1438.610 0.017 102.136 48
1438.624 0.015 102.136 4B
1438.639 0.014 102.136 1B
1438.653 0.014 102.136 78
1438.668 0.015 102.136 00
1438.682 0.014 102.136 2B
1438.696 0.014 102.136 00
1438.711 0.014 102.136 D0
1438.726 0.015 102.136 76
1438.741 0.014 102.136 E0
1438.755 0.014 102.136 FD
1439.261 0.506 102.136 F7
1439.280 0.019 102.136 AD
1439.296 0.016 102.136 FB
1439.311 0.015 102.136 00
1439.326 0.015 102.136 2C
1439.341 0.015 102.136 00
1439.355 0.015 102.136 D0
1439.370 0.014 102.136 6C
1439.385 0.015 102.136 E0
1439.399 0.015 102.136 C8
1439.414 0.015 102.136 22
1439.428 0.015 102.136 44
1439.603 0.175 102.136 4B
1439.621 0.017 102.136 52
1439.636 0.015 102.136 00
1439.651 0.015 102.136 1C
1439.665 0.015 102.136 70
1439.680 0.015 102.136 43
1439.695 0.015 102.136 4B
1440.069 0.374 102.136 44
1440.085 0.016 102.136 49
1440.101 0.015 102.136 1A
1440.115 0.015 102.136 60
1440.256 0.141 102.136 00
1440.273 0.017 102.136 23
1440.288 0.015 102.136 43
1440.302 0.015 102.136 4A
1440.317 0.014 102.136 CB
1440.331 0.015 102.136 72
1440.346 0.015 102.136 13
1440.361 0.014 102.136 60
1440.375 0.014 102.136 53
1440.389 0.014 102.136 60
1440.404 0.014 102.136 93
1440.418 0.014 102.136 60
1440.432 0.014 102.136 42
1440.447 0.014 102.136 4A
1441.449 1.002 102.136 CB
1441.469 0.020 102.136 71
1441.484 0.015 102.136 13
1441.499 0.015 102.136 60
1441.514 0.015 102.136 53
1441.529 0.015 102.136 60
1441.543 0.015 102.136 93
1441.558 0.014 102.136 60
1441.572 0.015 102.136 0B
1441.587 0.014 102.136 72
1441.601 0.014 102.136 CA
1441.616 0.014 102.136 1D
1441.630 0.014 102.136 4B
1441.644 0.014 102.136 72
1441.659 0.014 102.136 80
1441.673 0.014 102.136 21
1441.805 0.132 102.136 49
1441.842 0.037 102.136 42
1441.917 0.074 102.136 D1
1441.928 0.011 102.136 70
1441.938 0.010 102.136 80
1441.946 0.009 102.136 21
1441.955 0.009 102.136 3D
1441.964 0.009 102.136 4A
1441.972 0.008 102.136 09
1441.981 0.009 102.136 06
1441.990 0.008 102.136 11
1441.998 0.009 102.136 60
1442.008 0.009 102.136 3C
1442.018 0.010 102.136 4A
1442.028 0.011 102.136 01
1442.037 0.009 102.136 93
1442.046 0.009 102.136 13
1442.054 0.008 102.136 60
1442.063 0.009 102.136 FA
1442.072 0.009 102.136 22
1442.081 0.009 102.136 01
1442.090 0.008 102.136 9B
1442.098 0.008 102.136 92
1442.107 0.008 102.136 00
1442.120 0.013 102.136 93
1442.128 0.009 102.136 42
1442.137 0.009 102.136 05
1442.147 0.010 102.136 D2
1442.157 0.010 102.136 01
1442.166 0.008 102.136 9B
1442.174 0.009 102.136 01
1442.183 0.008 102.136 33
1442.191 0.009 102.136 01
1442.203 0.012 102.136 93
1442.212 0.009 102.136 01
1442.220 0.009 102.136 9B
1442.230 0.010 102.136 93
1442.239 0.009 102.136 42
1442.247 0.009 102.136 F9
1442.256 0.009 102.136 D3
1442.265 0.009 102.136 A0
1442.274 0.010 102.136 23
1442.284 0.009 102.136 80
1442.294 0.010 102.136 22
1442.302 0.008 102.136 DB
1442.311 0.009 102.136 05
1442.320 0.008 102.136 12
1442.330 0.010 102.136 02
1442.339 0.009 102.136 9A
1442.347 0.008 102.136 61
1442.356 0.009 102.136 FF
1442.365 0.009 102.136 F7
1442.374 0.009 102.136 03
1442.382 0.009 102.136 FB
1442.391 0.008 102.136 00
1442.400 0.009 102.136 28
1442.409 0.010 102.136 35
1442.420 0.010 102.136 D1
1442.429 0.009 102.136 32
1442.437 0.008 102.136 4B
1442.446 0.008 102.136 58
1442.454 0.009 102.136 63
1442.463 0.009 102.136 32
1442.472 0.008 102.136 48
1442.481 0.009 102.136 02
1442.489 0.009 102.136 F0
1442.502 0.013 102.136 D0
1442.510 0.009 102.136 FD
1442.538 0.028 102.136 FF
1442.549 0.011 102.136 F7
1442.558 0.009 102.136 E6
1442.567 0.009 102.136 FA
1442.575 0.009 102.136 01
1442.585 0.010 102.136 24
1442.594 0.008 102.136 FF
1442.602 0.009 102.136 F7
1442.611 0.008 102.136 D3
1442.619 0.009 102.136 FE
1442.628 0.008 102.136 03
1442.636 0.009 102.136 22
1442.645 0.009 102.136 01
1442.653 0.008 102.136 21
1442.663 0.009 102.136 2E
1442.672 0.010 102.136 48
1442.682 0.010 102.136 2C
1442.691 0.009 102.136 70
1442.699 0.009 102.136 03
1442.708 0.008 102.136 F0
1442.718 0.010 102.136 24
1442.726 0.008 102.136 FF
1442.735 0.009 102.136 06
1442.743 0.008 102.136 22
1442.752 0.009 102.136 00
1444.586 1.834 102.136 21
1444.606 0.020 102.136 2C
1444.615 0.009 102.136 48
1444.623 0.008 102.136 03
1444.632 0.009 102.136 F0
1444.641 0.009 102.136 1F
1444.649 0.009 102.136 FF
1444.658 0.009 102.136 06
1444.667 0.008 102.136 22
1444.675 0.009 102.136 FF
1444.684 0.009 102.136 21
1444.692 0.008 102.136 2A
1444.701 0.008 102.136 48
1444.709 0.009 102.136 03
1444.718 0.008 102.136 F0
1444.729 0.011 102.136 1A
1444.738 0.009 102.136 FF
1444.746 0.008 102.136 0C
1444.755 0.009 102.136 22
1444.764 0.009 102.136 00
1444.772 0.009 102.136 21
1444.781 0.008 102.136 29
1444.789 0.009 102.136 48
1444.798 0.008 102.136 03
1444.806 0.009 102.136 F0
1444.815 0.008 102.136 15
1444.823 0.009 102.136 FF
1444.832 0.008 102.136 0C
1444.842 0.010 102.136 22
1444.851 0.009 102.136 00
1444.860 0.010 102.136 21
1444.873 0.012 102.136 27
1444.963 0.091 102.136 48
1444.973 0.010 102.136 03
1444.982 0.009 102.136 F0
1444.990 0.009 102.136 10
1444.999 0.009 102.136 FF
1445.007 0.008 102.136 0C
1445.016 0.009 102.136 22
1445.026 0.010 102.136 00
1445.036 0.010 102.136 21
1445.046 0.010 102.136 26
1445.055 0.008 102.136 48
1445.064 0.009 102.136 03
1445.073 0.009 102.136 F0
